TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Target,PreviousTransactionDate,TransactionType,Location,Channel,CustomerOccupation,TransactionDate
-0.14510782223115476,0.018030696996178132,-0.9908424747623292,-0.2046294076264745,2.4895908944747385,1,2023-10-27 16:42:49,0,37,1,0,2024-11-04 8:10:51
-0.5917622700821156,0.24232366358073337,-1.0622052323798339,-0.2046294076264745,0.16711536345688288,1,2023-10-16 16:32:56,1,39,1,1,2024-11-04 8:06:23
-0.7513599475019647,-1.0473608942804593,0.3650499199702607,-0.2046294076264745,-1.080988629425708,3,2023-11-21 16:58:44,1,25,1,3,2024-11-04 8:12:18
1.203480572728505,1.7002279463803425,0.25086950778225314,-1.4967712637235814e-16,-0.06096124564809629,2,2023-03-02 17:53:32,1,38,0,2,2024-11-04 8:11:15
1.7032886111934535,1.1955687715650931,-0.41994041382229136,1.4778790550800924,0.7188346463958853,2,2023-10-12 17:07:40,1,23,0,0,2024-11-04 8:11:17
0.12996971013498876,0.5787631134575663,1.378401078138828,-0.2046294076264745,-1.0505103317978595,1,2023-01-24 17:17:20,1,28,2,2,2024-11-04 8:07:32
0.10546361169351084,1.0273490466266768,-0.006036419640763895,-0.2046294076264745,-0.20265274211297196,1,2023-07-31 18:39:50,1,35,0,2,2024-11-04 8:07:31
-0.9023325735150366,-0.37448199452679354,-1.4332915719908585,-0.2046294076264745,2.3352775133465027,3,2023-01-09 16:13:21,1,30,2,0,2024-11-04 8:11:45
-0.19247715217948655,0.6909095967498439,-0.04885407421126674,-0.2046294076264745,2.1152579723128695,1,2023-04-20 18:57:43,0,5,2,0,2024-11-04 8:09:03
-0.8294303532910866,-1.439873585803431,-0.03458152268776579,-0.2046294076264745,-1.2500382340997198,3,2023-04-12 16:03:37,1,40,0,3,2024-11-04 8:08:03
0.022772642650758162,-0.9912876526343205,-1.2334758506618453,-0.2046294076264745,-1.0891996542117928,3,2023-07-26 16:52:28,1,21,1,3,2024-11-04 8:09:53
0.4710015046474005,1.6441547047342038,-0.41994041382229136,-0.2046294076264745,-0.11294216443450432,2,2023-10-04 17:49:29,1,6,1,2,2024-11-04 8:11:12
-0.4557808048474897,-1.0473608942804593,-0.6340286866748056,-0.2046294076264745,-0.9248098061038839,3,2023-12-13 16:01:38,1,3,1,3,2024-11-04 8:10:33
0.7275967839990216,-1.439873585803431,-0.20585214096977716,-0.2046294076264745,-1.1115002843417499,3,2023-10-09 16:29:40,1,28,2,3,2024-11-04 8:11:35
1.1268819019016505,-1.0473608942804593,0.2651420593057541,-0.2046294076264745,-1.2439518119770345,0,2023-11-27 16:45:57,1,10,2,3,2024-11-04 8:07:24
-0.9434384732751135,-0.20626226958837712,0.7932264656752891,-0.2046294076264745,-0.9695034403926416,3,2023-03-27 16:45:18,0,34,2,1,2024-11-04 8:06:31
0.43701469493736184,1.3637884965035096,0.022508683406238,-0.2046294076264745,-0.30942685567502204,2,2023-02-13 16:59:39,0,18,2,2,2024-11-04 8:07:07
0.4343450361685976,0.35447014687301104,2.063483551266873,-0.2046294076264745,0.018067301972724367,2,2023-02-21 17:45:55,1,29,2,1,2024-11-04 8:09:17
-0.7263746795378879,1.251642013211232,0.3650499199702607,-0.2046294076264745,2.5124355049967737,1,2023-06-07 16:45:34,1,41,1,0,2024-11-04 8:06:45
-0.4386333812173494,-0.9352144109881817,0.32223226539975786,-0.2046294076264745,-1.0763006474619026,3,2023-09-07 16:51:27,1,36,1,3,2024-11-04 8:08:58
-0.660660002152919,0.971275804980538,-0.41994041382229136,-0.2046294076264745,-0.1631063939869911,1,2023-03-29 17:47:16,1,29,0,2,2024-11-04 8:10:42
0.06603480526252935,-1.1034341359265982,-0.5198482744867979,-0.2046294076264745,-0.9723413758343322,3,2023-08-04 17:53:40,1,23,1,3,2024-11-04 8:09:15
-0.8115641753770483,0.6909095967498439,-0.9622973717153274,-0.2046294076264745,-0.40503654147324253,1,2023-12-14 17:52:37,0,8,1,2,2024-11-04 8:09:57
-0.017443370853063984,1.307715254857371,-0.8338444080038188,-0.2046294076264745,-0.12189987928707366,1,2023-03-03 17:37:41,0,9,1,2,2024-11-04 8:07:49
0.30414783159962777,0.18625042193459457,-1.3048386082793502,-0.2046294076264745,0.1327034717674505,2,2023-06-09 16:18:15,1,16,1,1,2024-11-04 8:07:09
-0.6351955646662435,-1.2155806192188758,-0.9765699232388283,-0.2046294076264745,-1.0733703379913686,3,2023-10-02 16:35:22,1,18,1,3,2024-11-04 8:11:37
0.9270682109779793,0.07410393864231694,0.46495778063476734,-0.2046294076264745,0.09916656740678548,2,2023-10-06 18:44:37,1,16,0,1,2024-11-04 8:09:17
-0.11522817985767662,1.9245209129648977,1.5353991448973383,1.4778790550800924,-0.24079295224433567,1,2023-05-16 16:07:30,1,9,1,2,2024-11-04 8:11:03
0.17792088878933324,0.18625042193459457,1.5211265933738374,-0.2046294076264745,0.3946890472937141,2,2023-11-07 16:48:23,1,19,2,1,2024-11-04 8:08:09
1.0396045959997386,0.6348363551037051,-0.2201246924932781,-0.2046294076264745,0.8582706769898336,2,2023-05-30 17:43:25,0,30,1,1,2024-11-04 8:08:01
-0.9990221378965665,0.2983969052268722,0.06532633797674084,-0.2046294076264745,2.2771947767659357,1,2023-11-02 16:01:40,1,5,2,0,2024-11-04 8:11:32
-0.3296907676150805,-0.15018902794223832,0.9502245324337996,-0.2046294076264745,-0.6487654165766956,3,2023-03-29 17:00:31,0,26,1,1,2024-11-04 8:11:41
0.002613296307140128,0.6348363551037051,1.5068540418503364,-0.2046294076264745,-0.5385118812615421,1,2023-04-25 16:11:24,1,16,1,2,2024-11-04 8:10:12
0.764629742817009,-1.1034341359265982,0.12241654407074462,-0.2046294076264745,-0.8113565370674028,3,2023-04-18 18:40:47,1,0,1,3,2024-11-04 8:12:10
-0.6173636131466764,0.8591293216882603,-1.4761092265613613,-0.2046294076264745,-0.3714637138791383,1,2023-02-09 16:34:53,0,2,2,1,2024-11-04 8:07:11
-0.37148119526458423,-0.7109214444036265,-0.23439724401677905,-0.2046294076264745,-1.0613848077489303,3,2023-11-13 16:42:28,0,16,3,1,2024-11-04 8:08:42
-0.5616772693418094,-0.03804254464996068,1.4354912842328318,-0.2046294076264745,-0.3251458362498831,1,2023-07-18 16:12:00,1,1,0,1,2024-11-04 8:10:18
-0.528614572282497,-0.54270171946521,0.22232440473525125,-0.2046294076264745,0.32366368289408065,3,2023-01-13 17:00:16,1,9,2,1,2024-11-04 8:09:26
-0.9339919884010243,0.971275804980538,-0.9194797171448245,-0.2046294076264745,0.1931058228500869,1,2023-07-04 18:20:33,1,4,0,2,2024-11-04 8:12:15
-0.21814694803299006,-1.0473608942804593,2.2918443756428886,-0.2046294076264745,0.3654372714932871,3,2023-10-20 16:54:28,0,17,2,3,2024-11-04 8:08:45
3.131213788537675,-1.3838003441572921,-1.361928814373354,-0.2046294076264745,-1.156596772034075,0,2023-10-04 16:36:29,1,16,1,3,2024-11-04 8:06:51
-0.22430769903783082,-0.4305552361729324,-0.9765699232388283,-0.2046294076264745,0.40450378785833113,3,2023-12-28 17:31:03,1,43,0,1,2024-11-04 8:09:17
1.5421974949791103e-16,-1.2716538608650145,-0.09167172878176957,-0.2046294076264745,-1.1493556745508464,3,2023-06-12 17:53:52,1,18,2,3,2024-11-04 8:08:22
-0.7054965789103718,-0.03804254464996068,-0.7196639958158112,-0.2046294076264745,2.4537138480500387,1,2023-03-13 16:32:12,1,25,1,0,2024-11-04 8:11:36
-0.6070614684108036,-1.439873585803431,-0.6054835836278036,-0.2046294076264745,-0.962498409872013,3,2023-12-18 18:46:27,1,24,1,3,2024-11-04 8:06:50
-0.4223758438434638,0.2983969052268722,-0.7482090988628132,-0.2046294076264745,1.3894341725659216,1,2023-07-17 18:54:31,1,39,2,0,2024-11-04 8:10:29
-0.38999767467357804,-0.37448199452679354,-0.24866979554028,-0.2046294076264745,-1.1703066174815908,3,2023-06-19 18:22:10,1,10,0,1,2024-11-04 8:09:51
0.1633746711390146,0.7469828383959827,-0.5626659290573008,-0.2046294076264745,0.3434573845190364,1,2023-01-02 16:45:05,0,31,3,1,2024-11-04 8:08:16
2.1387852544467583,1.0273490466266768,-0.4627580683927942,-0.2046294076264745,-0.10202150146901144,2,2023-01-23 16:32:48,1,11,0,2,2024-11-04 8:11:07
-0.12919254880198247,0.24232366358073337,0.7218637080577844,-0.2046294076264745,0.5294627553763134,1,2023-11-06 16:34:10,1,10,2,0,2024-11-04 8:09:38
-0.48925421864045826,-0.5987749611113489,0.5363205382522721,-0.2046294076264745,-0.9211020152239173,3,2023-07-03 16:40:24,1,36,2,0,2024-11-04 8:09:42
3.5682163931477184,0.5226898718114275,-1.276293505232348,-0.2046294076264745,0.9085606378593573,0,2023-09-29 17:22:10,0,2,2,1,2024-11-04 8:06:53
-0.9347107426849223,1.0834222882728155,-0.7196639958158112,-0.2046294076264745,1.2204897716469814,1,2023-10-20 17:27:35,1,23,1,0,2024-11-04 8:12:05
0.9255280232267693,0.18625042193459457,-0.06312662573476768,-0.2046294076264745,1.3967394186802913,2,2023-08-28 17:03:53,2,42,0,0,2024-11-04 8:07:32
-0.9858792024195726,0.7469828383959827,0.8503166717692929,-0.2046294076264745,1.9938605367958515,1,2023-06-22 18:37:29,0,36,2,0,2024-11-04 8:09:10
0.3261896296391694,-1.159507377572737,-0.2772148985872819,-0.2046294076264745,-1.1089471688223267,3,2023-11-20 16:28:09,1,18,2,3,2024-11-04 8:08:38
1.4350221313271063,0.8591293216882603,-1.2192032991383444,-0.2046294076264745,-0.2692749444710674,2,2023-09-14 16:49:33,0,25,2,2,2024-11-04 8:08:12
-0.2526129272656274,0.46661663016528865,-0.9194797171448245,4.842895980493226,-0.5602813607256495,1,2023-10-02 16:36:10,1,18,0,1,2024-11-04 8:08:01
-0.2293047526306462,-1.3277271025111534,0.22232440473525125,-0.2046294076264745,-1.1534919782868365,3,2023-03-27 18:16:04,1,15,1,3,2024-11-04 8:10:44
0.4944465848602671,-1.439873585803431,2.0063933451728695,-1.4967712637235814e-16,-0.9590574772975943,3,2023-12-21 16:37:03,1,20,2,3,2024-11-04 8:08:21
1.1859908851536511,-0.8791411693420429,-0.6768463412453084,-0.2046294076264745,-1.0186592534635874,0,2023-03-02 16:05:09,1,35,0,1,2024-11-04 8:08:04
0.7222574664614928,0.35447014687301104,0.10814399254724368,-0.2046294076264745,0.6658555749089188,2,2023-06-26 16:16:50,0,23,1,1,2024-11-04 8:09:32
1.920010140985966,-0.9912876526343205,0.9359519809102986,-0.2046294076264745,-0.8314889434647845,0,2023-04-18 17:27:23,0,37,1,3,2024-11-04 8:10:47
-0.9319726311272152,0.6909095967498439,-0.5912110321043027,-0.2046294076264745,-1.2604944609757498,1,2023-07-17 17:08:24,1,21,0,1,2024-11-04 8:11:05
-0.5135207323206369,1.4759349797957872,0.19377930168824936,-0.2046294076264745,-0.7691775291193835,1,2023-09-01 17:26:02,1,5,1,2,2024-11-04 8:07:22
-0.6250987782971988,-0.4305552361729324,0.7932264656752891,-0.2046294076264745,0.6492410794433253,3,2023-09-11 16:19:04,1,35,1,0,2024-11-04 8:08:38
0.2933665173411564,-0.8230679276959041,-1.361928814373354,-0.2046294076264745,0.9721062718679164,3,2023-01-24 17:23:56,1,13,1,1,2024-11-04 8:11:07
-0.6815038763859638,-1.3838003441572921,0.6790460534872815,-0.2046294076264745,1.0956565354460361,3,2023-08-11 16:18:46,0,12,2,3,2024-11-04 8:10:02
-0.733870259927111,0.5787631134575663,0.6362283989167787,-0.2046294076264745,-1.0089625463802703,1,2023-10-16 18:35:11,2,13,1,0,2024-11-04 8:10:52
-0.3473858135567623,-0.9912876526343205,0.3793224714937617,-0.2046294076264745,1.1047476794513795,3,2023-02-24 16:29:23,1,41,1,1,2024-11-04 8:08:32
-0.5740329977459625,-0.7109214444036265,1.649579557085346,-0.2046294076264745,0.7291086911594739,3,2023-01-02 16:36:02,1,19,0,1,2024-11-04 8:06:35
0.031637278818834616,0.07410393864231694,-0.9765699232388283,-0.2046294076264745,1.1045475357222185,1,2023-11-30 16:31:03,1,7,2,1,2024-11-04 8:10:48
-0.6252356838750841,0.8030560800421215,-0.5626659290573008,-0.2046294076264745,0.2646110190106572,1,2023-11-01 16:52:01,1,39,2,2,2024-11-04 8:09:24
1.5707640118004331,-0.9912876526343205,-1.4618366750378604,-0.2046294076264745,-1.2041437374359973,0,2023-03-06 16:47:02,1,34,1,3,2024-11-04 8:11:40
0.7054180803815945,-1.2716538608650145,-1.2049307476148434,-0.2046294076264745,-1.1971720642035621,3,2023-11-27 18:32:49,1,20,2,3,2024-11-04 8:09:22
-0.5292306473829811,1.0273490466266768,0.3935950230172626,-0.2046294076264745,0.7359161438961873,1,2023-07-31 16:37:46,1,35,0,2,2024-11-04 8:10:42
2.558640435426662,0.46661663016528865,-0.6625737897218075,-0.2046294076264745,-0.8425379036925599,0,2023-11-22 16:13:39,1,8,0,2,2024-11-04 8:07:35
-0.1783758776572953,-1.1034341359265982,0.8645892232927939,-0.2046294076264745,-1.059319221826181,3,2023-03-21 16:29:31,2,27,0,3,2024-11-04 8:10:26
-0.1481539713391038,0.35447014687301104,0.7789539141517882,-0.2046294076264745,0.95859143825907,1,2023-04-20 18:26:50,0,9,2,1,2024-11-04 8:06:56
-0.2871473592872074,1.868447671318759,2.3203894786898904,-0.2046294076264745,-0.40662999347079215,1,2023-03-01 17:52:14,0,9,0,2,2024-11-04 8:09:36
0.10337580163075918,-0.26233551123451593,-0.2201246924932781,-0.2046294076264745,-1.1888737972791252,3,2023-02-10 16:52:48,1,14,2,1,2024-11-04 8:06:30
-1.0102141688886939,0.13017718028845576,-0.17730703792277525,-0.2046294076264745,1.8043295571710494,1,2023-07-21 16:43:11,1,36,2,0,2024-11-04 8:09:53
0.008294877789382126,1.307715254857371,-1.033660129332832,-0.2046294076264745,2.1639416514586154,1,2023-10-09 17:02:43,0,2,2,0,2024-11-04 8:12:18
-0.8237487718088445,-0.0941157862960995,0.03678123492973895,1.4778790550800924,0.14752437150633363,3,2024-01-01 16:34:10,0,28,0,1,2024-11-04 8:07:42
0.37646820311756496,-1.0473608942804593,-0.8195718564803178,-0.2046294076264745,0.8296218983221342,3,2023-07-07 16:11:38,1,4,2,1,2024-11-04 8:09:17
-0.6223264403450205,-0.31840875288065473,0.6790460534872815,-0.2046294076264745,0.3509191532933909,3,2023-05-22 17:09:52,1,14,1,1,2024-11-04 8:10:02
-0.8354199723235708,1.3637884965035096,0.022508683406238,-0.2046294076264745,-0.8883579879441587,1,2023-08-16 16:17:12,1,15,0,2,2024-11-04 8:08:43
-0.8019807849250735,0.07410393864231694,0.6505009504402797,-0.2046294076264745,1.5553481921497476,1,2023-11-17 16:02:02,0,11,2,0,2024-11-04 8:10:13
0.0691836335538925,-0.9912876526343205,-0.4056678622987904,-0.2046294076264745,-1.274745720870098,3,2023-01-02 16:45:05,1,11,2,3,2024-11-04 8:11:32
0.11634760513539616,-0.20626226958837712,-0.8338444080038188,-0.2046294076264745,-0.24142160882952046,3,2023-08-25 17:26:07,1,32,2,1,2024-11-04 8:11:00
-1.001520664692974,0.6348363551037051,-1.1192954384738378,-0.2046294076264745,0.11416451736761844,1,2023-11-27 16:38:34,1,42,0,2,2024-11-04 8:10:48
-0.28447770051844307,1.4198617381496486,1.8208501753673574,-0.2046294076264745,1.5493413143296775,1,2023-08-04 17:46:44,0,11,2,0,2024-11-04 8:11:56
1.030739959831662,0.6909095967498439,0.550593089775773,-0.2046294076264745,-0.9488655427818666,2,2023-09-04 16:48:35,1,30,1,0,2024-11-04 8:10:13
1.8606273465781944,-1.0473608942804593,-0.5626659290573008,-0.2046294076264745,-1.0288922431032455,0,2023-08-09 17:34:26,1,40,2,3,2024-11-04 8:09:58
-0.8881970725983741,-1.0473608942804593,-0.16303448639927431,-0.2046294076264745,-1.2341575989743827,3,2023-09-07 16:07:40,1,23,2,3,2024-11-04 8:07:42
2.5293426417591967,0.7469828383959827,0.3507773684467598,-0.2046294076264745,0.10985629530016958,0,2023-07-11 16:39:53,1,35,1,0,2024-11-04 8:09:24
-0.5918991756600009,-0.6548482027574877,-0.20585214096977716,-0.2046294076264745,0.3069799069068547,3,2023-07-03 17:14:07,1,28,1,1,2024-11-04 8:07:25
0.01640653327908925,1.868447671318759,-1.1335679899973388,-0.2046294076264745,0.005175993058571065,1,2023-09-25 17:13:36,0,35,1,2,2024-11-04 8:11:55
-0.30672485692481277,0.13017718028845576,2.191936514978382,-0.2046294076264745,1.0857904759765058,1,2023-11-20 17:10:02,1,21,2,1,2024-11-04 8:08:45
-0.9990221378965665,-1.2155806192188758,1.920758036031864,-0.2046294076264745,-1.025215243566227,3,2023-11-17 17:27:07,0,20,1,3,2024-11-04 8:10:53
0.28638433286900333,0.6348363551037051,-0.6340286866748056,-0.2046294076264745,1.7248057821178182,2,2023-08-21 16:46:05,1,0,0,0,2024-11-04 8:09:32
-0.9634609140408461,0.2983969052268722,0.06532633797674084,-0.2046294076264745,2.383181145137571,1,2023-10-16 16:59:36,1,25,0,0,2024-11-04 8:11:59
0.6449058149562689,-1.4959468274495697,-0.7339365473393122,-0.2046294076264745,-0.8633759450324956,3,2023-06-20 17:21:50,1,28,2,3,2024-11-04 8:07:03
0.1325709161148104,-1.3277271025111534,-1.4475641235143595,-0.2046294076264745,-1.0553676661478777,3,2023-01-16 16:53:38,1,35,1,3,2024-11-04 8:09:57
2.395072496248137,1.3637884965035096,-0.020308971164264843,-0.2046294076264745,0.4353413178205709,2,2023-11-22 16:07:19,1,39,2,0,2024-11-04 8:08:25
-0.21592223239235306,-1.2155806192188758,0.008236131882737053,-0.2046294076264745,-1.2443444015996192,3,2023-09-01 16:09:08,1,6,2,3,2024-11-04 8:08:47
-0.9982349308237256,-0.8230679276959041,1.8065776238438565,-0.2046294076264745,0.08450219032788726,3,2023-10-23 18:38:15,1,6,2,0,2024-11-04 8:09:43
2.5747268408281907,1.9805941546110366,-1.4047464689438567,-0.2046294076264745,-0.789179072309237,2,2023-10-23 16:50:33,1,11,0,2,2024-11-04 8:10:34
-0.24135244348455723,-1.4959468274495697,2.4916600969719016,-0.2046294076264745,-1.2243402924645201,3,2023-07-03 17:42:08,1,5,0,3,2024-11-04 8:11:34
-0.21876302313347407,1.1955687715650931,-1.4618366750378604,-0.2046294076264745,-1.0383990702383843,1,2023-10-24 16:41:00,0,28,2,2,2024-11-04 8:11:17
1.5421974949791103e-16,1.3637884965035096,0.6647735019637806,-0.2046294076264745,0.24749103233167036,1,2023-09-25 16:54:22,0,17,1,2,2024-11-04 8:07:21
-0.8618427488554438,-1.3838003441572921,-0.39139531077528944,-0.2046294076264745,-0.8863514187620591,3,2023-02-16 17:57:10,1,20,0,3,2024-11-04 8:07:24
2.312792243939041,1.81237442967262,2.520205200018904,-0.2046294076264745,-0.7880577542368872,2,2023-08-30 17:23:20,1,34,1,2,2024-11-04 8:11:44
1.5421974949791103e-16,-0.20626226958837712,0.32223226539975786,6.525404443199792,-1.2038152964445537,3,2023-04-13 18:37:48,1,27,2,0,2024-11-04 8:10:01
0.40333592277756536,1.1955687715650931,0.3079597138762569,-0.2046294076264745,1.2830295551192452,2,2023-07-28 16:29:23,1,22,0,0,2024-11-04 8:10:23
-0.10917010803624985,0.5226898718114275,-0.39139531077528944,-0.2046294076264745,-0.1712173469084954,1,2023-02-06 17:48:55,1,30,2,2,2024-11-04 8:12:18
-0.7812395898754427,1.9805941546110366,-0.09167172878176957,-0.2046294076264745,0.34366522608393424,1,2023-07-24 18:08:43,1,41,2,2,2024-11-04 8:09:04
0.12072858362772752,-0.54270171946521,2.477387545448401,-0.2046294076264745,-0.5966433708017769,3,2023-11-20 16:29:48,0,0,1,1,2024-11-04 8:08:14
-0.10184565961938358,-1.3838003441572921,0.5791381928227749,-0.2046294076264745,-1.1591088324295677,3,2023-10-09 16:52:47,1,35,2,3,2024-11-04 8:08:34
0.6789610774552501,0.9152025633343992,2.0777561027903744,-0.2046294076264745,1.9991848731805784,2,2023-11-03 16:45:52,1,37,1,0,2024-11-04 8:09:41
0.269031550872035,-0.4305552361729324,1.7923050723203555,-0.2046294076264745,1.013281995224886,3,2023-02-15 16:41:11,1,40,0,1,2024-11-04 8:09:58
-0.7346232406054805,-0.4866284778190712,0.7361362595812854,-0.2046294076264745,0.9997235405468633,3,2023-09-04 17:59:51,0,39,2,1,2024-11-04 8:11:01
-0.6995754126668303,-1.3838003441572921,-0.6768463412453084,-0.2046294076264745,-1.016432012990362,3,2023-07-27 16:22:52,0,27,2,3,2024-11-04 8:12:04
1.7308750851373522,1.307715254857371,0.13668909559424558,-0.2046294076264745,1.8102568906885044,2,2023-04-17 16:08:34,0,22,1,0,2024-11-04 8:08:40
-0.8963771808770238,-1.2155806192188758,0.03678123492973895,-0.2046294076264745,-1.155080298393895,3,2023-09-19 17:38:18,1,5,1,3,2024-11-04 8:11:40
-0.9211228640798013,0.971275804980538,-0.2914874501107828,-0.2046294076264745,0.9127302988835408,1,2023-05-31 16:37:39,1,42,2,0,2024-11-04 8:06:30
-0.5412098854479493,0.46661663016528865,0.8217715687222911,-0.2046294076264745,1.2792319561556813,1,2023-10-09 17:20:09,0,21,2,0,2024-11-04 8:07:31
0.03393044724841432,-0.6548482027574877,2.3632071332603934,-0.2046294076264745,0.049856797621100624,3,2023-01-09 16:12:01,1,11,1,0,2024-11-04 8:06:33
-0.8111876850378634,0.6348363551037051,-0.9480248201918264,-0.2046294076264745,-1.0433539105077374,1,2023-05-26 18:15:08,0,40,1,2,2024-11-04 8:09:22
-0.7625519784940922,1.4198617381496486,0.07959888950024178,-0.2046294076264745,0.4639336456928654,1,2023-08-14 17:43:17,1,26,1,0,2024-11-04 8:07:39
1.5421974949791103e-16,0.35447014687301104,0.25086950778225314,-0.2046294076264745,-0.9334852669794316,1,2023-11-24 18:51:32,1,18,1,2,2024-11-04 8:09:21
